_id,Anio_lectivo,Zona,Provincia,Cod_Provincia,Canton,Cod_Canton,Parroquia,Cod_Parroquia,Nombre_Institucion,AMIE,Tipo_Educacion,Sostenimiento,Area,Regimen_Escolar,Jurisdiccion,Docentes_Femenino,Docentes_Masculino,Total_Docentes,Estudiantes_Femenino,Estudiantes_Masculino,Total_Estudiantes,Ecuatoriana,Colombiana,Venezolana,Peruana,Otros_Paises_de_America,Otros_Continentes
68a22051e24c4cc87b152ddf,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,SANTA ANA,10164,ZOILA ESPERANZA PALACIO,01H00804,Ordinario,Fiscal,Rural,Sierra,Intercultural,2,0,2,14,23,37,35,0,0,2,0,0
68a22051e24c4cc87b152de0,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,SAYAUSI,10165,CORNELIO RUILOVA SANCHEZ,01H00807,Ordinario,Fiscal,Rural,Sierra,Intercultural,8,3,11,73,98,171,171,0,0,0,0,0
68a22051e24c4cc87b152de1,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,SAYAUSI,10165,SANTA MARIA,01H00809,Ordinario,Particular,Rural,Sierra,Intercultural,7,1,8,36,42,78,73,0,0,0,5,0
68a22051e24c4cc87b152de2,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,SAYAUSI,10165,LOS LAURELES,01H00810,Ordinario,Fiscal,Rural,Sierra,Intercultural,4,0,4,31,27,58,58,0,0,0,0,0
68a22051e24c4cc87b152de3,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,SAYAUSI,10165,JESUS VAZQUEZ OCHOA,01H00814,Ordinario,Fiscal,Rural,Sierra,Intercultural,15,4,19,185,253,438,437,0,0,1,0,0
68a22051e24c4cc87b152de4,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,SAYAUSI,10165,ALBORADA,01H00816,Ordinario,Particular,Rural,Sierra,Intercultural,45,18,63,395,384,779,752,2,0,0,25,0
68a22051e24c4cc87b152de5,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,SAYAUSI,10165,JAVERIANO,01H00820,Ordinario,Fiscal,Rural,Sierra,Intercultural,7,18,25,127,252,379,377,2,0,0,0,0
68a22051e24c4cc87b152de6,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,SAYAUSI,10165,JOAQUIN MALO TAMARIZ,01H00821,Ordinario,Fiscal,Rural,Sierra,Intercultural,20,4,24,156,205,361,360,0,0,0,0,1
68a22051e24c4cc87b152de7,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,SAYAUSI,10165,FRAY GASPAR DE CARVAJAL,01H00822,Ordinario,Fiscal,Rural,Sierra,Intercultural,18,5,23,322,339,661,658,1,0,0,2,0
68a22051e24c4cc87b152de8,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,SAYAUSI,10165,ANDRES GALINDO,01H00823,Ordinario,Fiscal,Rural,Sierra,Intercultural,9,2,11,103,95,198,198,0,0,0,0,0
68a22051e24c4cc87b152de9,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,SAYAUSI,10165,MARIA GUARDIANA DE LA FE,01H00825,Ordinario,Fiscal,Rural,Sierra,Intercultural,1,1,2,27,23,50,48,0,0,2,0,0
68a22051e24c4cc87b152dea,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,SIDCAY,10166,EXTENSION SIDCAY MONSEÑOR LEONIDAS PROAÑO,01H00828,Popular Permanente,Fiscomisional,Rural,Sierra,Intercultural,2,0,2,12,14,26,26,0,0,0,0,0
68a22051e24c4cc87b152deb,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,SIDCAY,10166,LUIS SERRANO AREVALO,01H00831,Ordinario,Fiscal,Rural,Sierra,Intercultural,1,1,2,26,17,43,43,0,0,0,0,0
68a22051e24c4cc87b152dec,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,SIDCAY,10166,DORA BEATRIZ CANELOS,01H00833,Ordinario,Fiscal,Rural,Sierra,Intercultural,11,3,14,117,129,246,244,0,0,0,2,0
68a22051e24c4cc87b152ded,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,SIDCAY,10166,ROSARIO PRIETO DE FARFAN,01H00835,Ordinario,Fiscal,Rural,Sierra,Intercultural,1,3,4,31,25,56,56,0,0,0,0,0
68a22051e24c4cc87b152dee,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,SIDCAY,10166,MIGUEL PRIETO,01H00837,Ordinario,Fiscal,Rural,Sierra,Intercultural,9,6,15,77,80,157,157,0,0,0,0,0
68a22051e24c4cc87b152def,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,SININCAY,10167,SININCAY,01H00839,Ordinario,Fiscal,Rural,Sierra,Intercultural,2,11,13,53,131,184,184,0,0,0,0,0
68a22051e24c4cc87b152df0,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,SININCAY,10167,PADRE JUAN CARLO,01H00840,Ordinario,Fiscal,Rural,Sierra,Intercultural,6,3,9,82,86,168,164,0,0,0,1,3
68a22051e24c4cc87b152df1,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,SININCAY,10167,JOSE MARIA ASTUDILLO ORTEGA,01H00842,Ordinario,Fiscal,Rural,Sierra,Intercultural,4,3,7,52,46,98,98,0,0,0,0,0
68a22051e24c4cc87b152df2,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,SININCAY,10167,CAROLINA DE FEBRES CORDERO,01H00845,Ordinario,Fiscal,Rural,Sierra,Intercultural,7,2,9,51,48,99,99,0,0,0,0,0
68a22051e24c4cc87b152df3,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,SININCAY,10167,JUAN DE DIOS CORRAL,01H00849,Ordinario,Fiscal,Rural,Sierra,Intercultural,10,5,15,161,161,322,320,0,0,0,1,1
68a22051e24c4cc87b152df4,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,SININCAY,10167,JOAQUIN FERNANDEZ DE CORDOVA,01H00850,Ordinario,Fiscal,Rural,Sierra,Intercultural,8,5,13,140,149,289,289,0,0,0,0,0
68a22051e24c4cc87b152df5,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,SININCAY,10167,ALEJANDRO PADILLA VASQUEZ,01H00851,Ordinario,Fiscal,Rural,Sierra,Intercultural,1,3,4,27,17,44,44,0,0,0,0,0
68a22051e24c4cc87b152df6,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,SININCAY,10167,LA MERCED,01H00852,Ordinario,Fiscomisional,Rural,Sierra,Intercultural,4,0,4,38,47,85,85,0,0,0,0,0
68a22051e24c4cc87b152df7,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,TARQUI,10168,MARIA CARABAJO,01H00854,Ordinario,Fiscal,Rural,Sierra,Intercultural,2,0,2,21,26,47,47,0,0,0,0,0
68a22051e24c4cc87b152df8,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,TARQUI,10168,HONORIO VEGA LARREA,01H00855,Ordinario,Fiscal,Rural,Sierra,Intercultural,7,5,12,106,126,232,230,0,0,0,1,1
68a22051e24c4cc87b152df9,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,TARQUI,10168,MONSEÑOR LEONIDAS PROAÑO,01H00857,Ordinario,Fiscal,Rural,Sierra,Intercultural,4,0,4,23,22,45,44,0,0,0,0,1
68a22051e24c4cc87b152dfa,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,TARQUI,10168,LUIS CORNEJO PEREZ,01H00858,Ordinario,Fiscal,Rural,Sierra,Intercultural,0,1,1,7,7,14,14,0,0,0,0,0
68a22051e24c4cc87b152dfb,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,TARQUI,10168,MANUEL ANTONIO CORRAL JAUREGUI,01H00859,Ordinario,Fiscal,Rural,Sierra,Intercultural,2,0,2,19,10,29,29,0,0,0,0,0
68a22051e24c4cc87b152dfc,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,TARQUI,10168,SAN MIGUEL,01H00860,Ordinario,Fiscal,Rural,Sierra,Intercultural,2,0,2,10,15,25,25,0,0,0,0,0
68a22051e24c4cc87b152dfd,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,TARQUI,10168,ALFONSO MORENO MORA,01H00861,Ordinario,Fiscal,Rural,Sierra,Intercultural,9,8,17,151,186,337,335,0,0,0,1,1
68a22051e24c4cc87b152dfe,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,TARQUI,10168,JORGE VALENCIA PEÑAHERRERA,01H00863,Ordinario,Fiscal,Rural,Sierra,Intercultural,2,0,2,18,21,39,39,0,0,0,0,0
68a22051e24c4cc87b152dff,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,TARQUI,10168,29 DE JULIO,01H00865,Ordinario,Fiscal,Rural,Sierra,Intercultural,2,1,3,29,29,58,58,0,0,0,0,0
68a22051e24c4cc87b152e00,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,TARQUI,10168,JOSE SALVADOR SANCHEZ ORTEGA,01H00867,Ordinario,Fiscal,Rural,Sierra,Intercultural,0,2,2,10,11,21,21,0,0,0,0,0
68a22051e24c4cc87b152e01,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,TARQUI,10168,FAUSTO MOLINA,01H00868,Ordinario,Fiscal,Rural,Sierra,Intercultural,10,13,23,88,248,336,335,0,0,0,1,0
68a22051e24c4cc87b152e02,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,TARQUI,10168,HORTENCIA MOSCOSO DE BURBANO,01H00869,Ordinario,Fiscal,Rural,Sierra,Intercultural,1,1,2,12,13,25,25,0,0,0,0,0
68a22051e24c4cc87b152e03,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,TARQUI,10168,ZOILA CARMEN ALVARADO,01H00870,Ordinario,Fiscal,Rural,Sierra,Intercultural,3,0,3,18,14,32,32,0,0,0,0,0
68a22051e24c4cc87b152e04,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,TARQUI,10168,MIGUEL MOROCHO,01H00872,Ordinario,Fiscal,Rural,Sierra,Intercultural,6,2,8,83,66,149,148,0,0,0,1,0
68a22051e24c4cc87b152e05,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,TARQUI,10168,FRANCISCO MOSCOSO,01H00873,Ordinario,Fiscal,Rural,Sierra,Intercultural,6,2,8,90,101,191,191,0,0,0,0,0
68a22051e24c4cc87b152e06,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,TARQUI,10168,AURELIO ORDOÑEZ,01H00874,Ordinario,Fiscal,Rural,Sierra,Intercultural,0,1,1,5,8,13,13,0,0,0,0,0
68a22051e24c4cc87b152e07,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,TARQUI,10168,JUAN CONTRERAS,01H00876,Ordinario,Fiscal,Rural,Sierra,Intercultural,8,3,11,102,94,196,196,0,0,0,0,0
68a22051e24c4cc87b152e08,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,TURI,10169,ABDON CALDERON,01H00877,Ordinario,Fiscal,Rural,Sierra,Intercultural,9,3,12,109,116,225,220,0,0,3,1,1
68a22051e24c4cc87b152e09,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,TURI,10169,ANGEL BENIGNO BARRETO TAPIA,01H00880,Ordinario,Fiscal,Rural,Sierra,Intercultural,1,1,2,9,9,18,18,0,0,0,0,0
68a22051e24c4cc87b152e0a,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,TURI,10169,JOSE RAFAEL ARIZAGA,01H00882,Ordinario,Fiscal,Rural,Sierra,Intercultural,6,10,16,177,182,359,355,1,0,0,3,0
68a22051e24c4cc87b152e0b,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,TURI,10169,AURELIO OCHOA ALVEAR,01H00884,Ordinario,Fiscal,Rural,Sierra,Intercultural,7,2,9,118,121,239,237,0,0,1,0,1
68a22051e24c4cc87b152e0c,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,TARQUI,10168,MANUEL MARIA POLIT LASSO,01H00885,Ordinario,Fiscal,Rural,Sierra,Intercultural,6,1,7,42,46,88,88,0,0,0,0,0
68a22051e24c4cc87b152e0d,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,TURI,10169,FRANCISCO ASTUDILLO,01H00886,Ordinario,Fiscal,Rural,Sierra,Intercultural,6,1,7,82,96,178,178,0,0,0,0,0
68a22051e24c4cc87b152e0e,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,TURI,10169,NACIONAL  TURI,01H00887,Ordinario,Fiscal,Rural,Sierra,Intercultural,10,13,23,91,148,239,239,0,0,0,0,0
68a22051e24c4cc87b152e0f,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,VALLE,10170,RAMON BORRERO,01H00888,Ordinario,Fiscal,Rural,Sierra,Intercultural,14,1,15,102,143,245,245,0,0,0,0,0
68a22051e24c4cc87b152e10,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,VALLE,10170,OCTAVIO DIAZ LEON,01H00889,Ordinario,Fiscal,Rural,Sierra,Intercultural,7,3,10,107,84,191,190,0,0,0,0,1
68a22051e24c4cc87b152e11,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,VALLE,10170,MOISES ARTEAGA VALDIVIESO,01H00890,Ordinario,Fiscal,Rural,Sierra,Intercultural,6,1,7,39,33,72,72,0,0,0,0,0
68a22051e24c4cc87b152e12,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,VALLE,10170,NCOLAS SOJOS JARAMILLO,01H00892,Ordinario,Fiscal,Rural,Sierra,Intercultural,4,3,7,50,72,122,122,0,0,0,0,0
68a22051e24c4cc87b152e13,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,VALLE,10170,TECNICO GUILLERMO MENSI,01H00894,Ordinario,Fiscal,Rural,Sierra,Intercultural,27,42,69,332,1041,1373,1370,1,0,0,2,0
68a22051e24c4cc87b152e14,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,VALLE,10170,MARISCAL ANTONIO JOSE DE SUCRE,01H00895,Ordinario,Fiscal,Rural,Sierra,Intercultural,4,2,6,42,54,96,95,1,0,0,0,0
68a22051e24c4cc87b152e15,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,VALLE,10170,HIPOLITO MORA ESPINOZA,01H00897,Ordinario,Fiscal,Rural,Sierra,Intercultural,1,1,2,9,17,26,26,0,0,0,0,0
68a22051e24c4cc87b152e16,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,VALLE,10170,MONSEÑOR LEONIDAS PROAÑO EXT. GUALALCAY,01H00901,Popular Permanente,Fiscomisional,Rural,Sierra,Intercultural,2,1,3,11,11,22,22,0,0,0,0,0
68a22051e24c4cc87b152e17,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,VALLE,10170,ELOY ALFARO,01H00904,Ordinario,Fiscal,Rural,Sierra,Intercultural,8,4,12,139,167,306,306,0,0,0,0,0
68a22051e24c4cc87b152e18,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,VALLE,10170,LA CONSOLACION,01H00905,Ordinario,Fiscomisional,Rural,Sierra,Intercultural,9,3,12,163,119,282,282,0,0,0,0,0
68a22051e24c4cc87b152e19,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,VALLE,10170,JOSE  TOMAS RENDON  SOLANO,01H00906,Ordinario,Fiscal,Rural,Sierra,Intercultural,19,12,31,50,666,716,716,0,0,0,0,0
68a22051e24c4cc87b152e1a,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,VALLE,10170,MANUEL GUERRERO,01H00907,Ordinario,Fiscal,Rural,Sierra,Intercultural,18,4,22,560,0,560,557,0,0,0,1,2
68a22051e24c4cc87b152e1b,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,VALLE,10170,LUIS  BELISARIO MEDINA,01H00910,Ordinario,Particular,Rural,Sierra,Intercultural,5,0,5,29,47,76,76,0,0,0,0,0
68a22051e24c4cc87b152e1c,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,VALLE,10170,BERTHA VINUEZA DE VINTIMILLA,01H00912,Ordinario,Fiscal,Rural,Sierra,Intercultural,6,1,7,73,59,132,131,0,0,0,1,0
68a22051e24c4cc87b152e1d,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,VICTORIA DEL PORTETE (IRQUIS),10171,RENE ZEA OCHOA,01H00914,Ordinario,Fiscal,Rural,Sierra,Intercultural,2,1,3,10,19,29,29,0,0,0,0,0
68a22051e24c4cc87b152e1e,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,VICTORIA DEL PORTETE (IRQUIS),10171,AURELIANO MARQUEZ ALVARADO,01H00915,Ordinario,Fiscal,Rural,Sierra,Intercultural,1,1,2,19,21,40,40,0,0,0,0,0
68a22051e24c4cc87b152e1f,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,VICTORIA DEL PORTETE (IRQUIS),10171,GUILLERMO VEGA GARCIA,01H00916,Ordinario,Fiscal,Rural,Sierra,Intercultural,2,0,2,13,14,27,27,0,0,0,0,0
68a22051e24c4cc87b152e20,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,VICTORIA DEL PORTETE (IRQUIS),10171,ADOLFO BENJAMIN SERRANO,01H00917,Ordinario,Fiscal,Rural,Sierra,Intercultural,2,1,3,34,28,62,62,0,0,0,0,0
68a22051e24c4cc87b152e21,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,VICTORIA DEL PORTETE (IRQUIS),10171,VICTORIA DEL PORTETE,01H00918,Ordinario,Fiscal,Rural,Sierra,Intercultural,7,8,15,51,61,112,112,0,0,0,0,0
68a22051e24c4cc87b152e22,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,VICTORIA DEL PORTETE (IRQUIS),10171,SAN ALFONSO,01H00919,Ordinario,Fiscal,Rural,Sierra,Intercultural,2,0,2,16,21,37,37,0,0,0,0,0
68a22051e24c4cc87b152e23,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,VICTORIA DEL PORTETE (IRQUIS),10171,TENIENTE HUGO ORTIZ,01H00920,Ordinario,Fiscal,Rural,Sierra,Intercultural,8,3,11,54,79,133,133,0,0,0,0,0
68a22051e24c4cc87b152e24,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,VICTORIA DEL PORTETE (IRQUIS),10171,MIGUEL CORDERO CRESPO,01H00922,Ordinario,Fiscal,Rural,Sierra,Intercultural,2,0,2,5,11,16,16,0,0,0,0,0
68a22051e24c4cc87b152e25,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,VICTORIA DEL PORTETE (IRQUIS),10171,ROBERTO QUIZHPE,01H00923,Ordinario,Fiscal,Rural,Sierra,Intercultural,1,0,1,5,7,12,12,0,0,0,0,0
68a22051e24c4cc87b152e26,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,VICTORIA DEL PORTETE (IRQUIS),10171,NICOLÁS ESPINOSA CORDERO,01H00924,Ordinario,Fiscal,Rural,Sierra,Intercultural,0,1,1,11,15,26,26,0,0,0,0,0
68a22051e24c4cc87b152e27,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,VICTORIA DEL PORTETE (IRQUIS),10171,MARCO AURELIO VÉLEZ,01H00926,Ordinario,Fiscal,Rural,Sierra,Intercultural,1,0,1,14,18,32,32,0,0,0,0,0
68a22051e24c4cc87b152e28,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,VICTORIA DEL PORTETE (IRQUIS),10171,RAMON ULLOA,01H00927,Ordinario,Fiscal,Rural,Sierra,Intercultural,12,2,14,59,75,134,134,0,0,0,0,0
68a22051e24c4cc87b152e29,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,VICTORIA DEL PORTETE (IRQUIS),10171,REMIGIO ROMERO LEON,01H00929,Ordinario,Fiscal,Rural,Sierra,Intercultural,12,4,16,148,122,270,269,0,0,0,0,1
68a22051e24c4cc87b152e2a,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,VICTORIA DEL PORTETE (IRQUIS),10171,SAN VICENTE DE ARRAYAN,01H00930,Ordinario,Fiscal,Rural,Sierra,Intercultural,4,3,7,42,37,79,79,0,0,0,0,0
68a22051e24c4cc87b15301e,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,AMERICAN COLLEGE,01H01602,Ordinario,Particular,Urbana,Sierra,Intercultural,4,5,9,37,67,104,104,0,0,0,0,0
68a22051e24c4cc87b15301f,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,HERMANO MIGUEL,10115,GERICOB,01H01607,Ordinario,Particular,Urbana,Sierra,Intercultural,4,1,5,21,24,45,44,0,0,0,1,0
68a22051e24c4cc87b153021,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,GIL RAMIREZ DAVALOS,10106,CONTINENTAL,01H01613,Popular Permanente,Particular,Urbana,Sierra,Intercultural,2,9,11,205,202,407,407,0,0,0,0,0
68a22051e24c4cc87b153022,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,EL BATAN,10103,ATLANTICO,01H01615,Ordinario,Particular,Urbana,Sierra,Intercultural,6,3,9,195,174,369,369,0,0,0,0,0
68a22051e24c4cc87b153023,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,BAÑOS,10151,ESCUELA FRANCESA JOSEHP DJSSIEU,01H01619,Ordinario,Particular,Rural,Sierra,Intercultural,5,1,6,58,48,106,100,1,0,0,2,3
68a22051e24c4cc87b153024,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,GIL RAMIREZ DAVALOS,10106,CENTRO EDUCATIVO JUAN PABLO II,01H01620,Ordinario,Particular,Urbana,Sierra,Intercultural,9,0,9,29,39,68,68,0,0,0,0,0
68a22051e24c4cc87b153025,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,SUCRE,10112,MUNDO DE FANTASIA,01H01621,Ordinario,Particular,Urbana,Sierra,Intercultural,5,0,5,32,20,52,52,0,0,0,0,0
68a22051e24c4cc87b15302e,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,MOLLETURO,10157,JULIO GRANDA GALARZA,01H01631,Ordinario,Fiscal,Rural,Sierra,Intercultural,0,1,1,6,4,10,10,0,0,0,0,0
68a22051e24c4cc87b15302f,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,MOLLETURO,10157,CARGUA,01H01632,Ordinario,Fiscal,Rural,Sierra,Intercultural,0,1,1,7,6,13,13,0,0,0,0,0
68a22051e24c4cc87b153033,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,RICAURTE,10162,UNIDAD EDUCATIVA PARTICULAR ROSA DE JESUS CORDERO,01H01639,Ordinario,Particular,Rural,Sierra,Intercultural,82,7,89,1423,0,1423,1408,0,0,0,15,0
68a22051e24c4cc87b153035,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,MONAY,10109,CEBCI,01H01641,Ordinario,Particular,Urbana,Sierra,Intercultural,16,9,25,148,199,347,325,0,0,0,19,3
68a22051e24c4cc87b153036,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,TOTORACOCHA,10113,EL SOL,01H01642,Ordinario,Particular,Urbana,Sierra,Intercultural,5,1,6,82,87,169,169,0,0,0,0,0
68a22051e24c4cc87b153038,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,SUCRE,10112,COLEGIO PARTICULAR SINDICATO DE CHOFERES DE LA CIUDAD DE CUENCA,01H01644,Ordinario,Particular,Urbana,Sierra,Intercultural,7,6,13,6,172,178,178,0,0,0,0,0
68a22051e24c4cc87b15303d,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,HUAYNACAPAC,10107,HERMANO MIGUEL0DE LA SALLE,01H01649,Ordinario,Particular,Urbana,Sierra,Intercultural,5,9,14,53,83,136,136,0,0,0,0,0
68a22051e24c4cc87b15303e,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,EL SAGRARIO,10104,ALICIA LOZA MENESES,01H01650,Ordinario,Particular,Urbana,Sierra,Intercultural,9,8,17,241,130,371,367,2,0,0,2,0
68a22051e24c4cc87b153040,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,FROILÁN ABAD  AMBROSI,01H01653,Ordinario,Particular,Urbana,Sierra,Intercultural,4,0,4,7,12,19,19,0,0,0,0,0
68a22051e24c4cc87b153041,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,EL SAGRARIO,10104,UNION GREMIAL DE SASTRES,01H01654,Popular Permanente,Particular,Urbana,Sierra,Intercultural,4,2,6,18,0,18,18,0,0,0,0,0
68a22051e24c4cc87b153042,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,SAN BLAS,10110,CENTRO DE FORMACION ARTESANAL PARTICULAR SAN CARLOS,01H01657,Popular Permanente,Particular,Urbana,Sierra,Intercultural,0,4,4,0,31,31,30,0,0,0,1,0
68a22051e24c4cc87b153043,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,CENTRO EDUCATIVO PARTICULAR ANDINO,01H01658,Ordinario,Particular,Urbana,Sierra,Intercultural,2,0,2,7,6,13,13,0,0,0,0,0
68a22051e24c4cc87b153045,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,SININCAY,10167,JOSE MARIA VELAZ S.J. EXT. 580A 0 IRFEYAL,01H01660,Popular Permanente,Fiscomisional,Rural,Sierra,Intercultural,6,0,6,27,31,58,57,0,0,0,1,0
68a22051e24c4cc87b153046,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,SUCRE,10112,PROMOCION SOCIAL INTEGRAL DEL AUSTRO,01H01661,Ordinario,Particular,Urbana,Sierra,Intercultural,5,8,13,359,355,714,713,1,0,0,0,0
68a22051e24c4cc87b153049,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,BAÑOS,10151,CENTRO EDUCATIVO ROUSSEAU,01H01665,Ordinario,Particular,Rural,Sierra,Intercultural,8,1,9,27,32,59,55,1,0,0,3,0
68a22051e24c4cc87b15304a,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,HUAYNACAPAC,10107,FERNANDO ORDOÑEZ CORDERO,01H01667,Ordinario,Particular,Urbana,Sierra,Intercultural,2,2,4,41,30,71,71,0,0,0,0,0
68a22051e24c4cc87b15304b,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,EL BATAN,10103,EL ARENAL,01H01668,Ordinario,Municipal,Urbana,Sierra,Intercultural,2,1,3,9,19,28,28,0,0,0,0,0
68a22051e24c4cc87b15304c,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,EL SAGRARIO,10104,9 DE OCTUBRE,01H01669,Ordinario,Municipal,Urbana,Sierra,Intercultural,3,0,3,28,3,31,29,0,0,1,1,0
68a22051e24c4cc87b15304d,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,CAÑARIBAMBA,10102,12 DE ABRIL,01H01670,Ordinario,Fiscal,Urbana,Sierra,Intercultural,3,1,4,14,17,31,29,1,0,0,0,1
68a22051e24c4cc87b15304e,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,101,TOTORACOCHA,10113,TOTORACOCHA,01H01671,Ordinario,Municipal,Urbana,Sierra,Intercultural,2,0,2,16,14,30,30,0,0,0,0,0
